ID,Prediction
1,0.5376655149233739
2,0.5443623687466422
3,0.5381284091259123
4,0.5458705970062261
5,0.5450765586803873
6,0.5367588298376733
7,0.5354074329102402
8,0.5478436833490841
9,0.5382628412921591
10,0.5567897055257682
11,0.5243128670317341
12,0.5443403070396314
13,0.5383058810368515
14,0.5594196737413726
15,0.5344259767667257
16,0.5234443355254415
17,0.5404583791317195
18,0.5432783843557216
19,0.5445141717852291
20,0.541733909792972
21,0.534810887656049
22,0.5358516822268701
23,0.5485071559496305
24,0.5583162772316845
25,0.5451090518413328
26,0.5450759810937614
27,0.5343087903672309
28,0.5368137505089843
29,0.536314325539364
30,0.5442271210102997
31,0.5349443666481632
32,0.5390713552451845
33,0.5321795814206309
34,0.5287338029788927
35,0.541373163772554
36,0.5464828868454616
37,0.5207954669395366
38,0.5358146330940977
39,0.542287865836493
40,0.5559879794364899
41,0.5420909280025415
42,0.5390656523093391
43,0.5473184675513756
44,0.5428332802904206
45,0.5287154472033434
46,0.5239258152589624
47,0.5252070109348184
48,0.5481677510711657
49,0.5363514686417539
50,0.5442086058583582
51,0.5197751989101816
52,0.5506543697545976
53,0.5445510508535705
54,0.5409388139597328
55,0.5443005326455252
56,0.5360480796925751
57,0.5580619251898915
58,0.5372218467140527
59,0.555785846228265
60,0.5419182893776594
61,0.5321104729979247
62,0.5451102750142339
63,0.5374169116861286
64,0.5248724841184391
65,0.531665049629632
66,0.5431749810610537
67,0.5570621316551554
68,0.550507269197267
69,0.5399773207302994
70,0.5365901381760833
71,0.5367406485543508
72,0.5468428526517063
73,0.5291974103594602
74,0.5432673205106195
75,0.5419713360210666
76,0.537665157993396
77,0.5193209765194468
78,0.5553248993260256
79,0.5572492780551087
80,0.5353519286415594
81,0.5385906462624656
82,0.542287873689612
83,0.5376655134811498
84,0.5325728367750646
85,0.5479095443756703
86,0.55066292044288
87,0.5470696001392323
88,0.5339630057412412
89,0.5494310151879329
90,0.5431079733002981
91,0.5459987234276167
92,0.5580731580599088
93,0.5364931720229276
94,0.5372211448198332
95,0.5432117956218458
96,0.5463602888016814
97,0.5291976696520645
98,0.5227085091271626
99,0.5385907699508361
100,0.5454312817848341
101,0.5451503043704272
102,0.5317769611294164
103,0.538100490499178
104,0.5377398298033099
105,0.5493307482786354
106,0.539070638694589
107,0.5371281539986696
108,0.5398213653826232
109,0.5413640325461206
110,0.5394289408313586
111,0.548565125760484
112,0.5261695108065003
113,0.5335183949051497
114,0.5380355980830951
115,0.5475438968985498
116,0.5477329313016681
117,0.5205783073407643
118,0.5367402434322461
119,0.5422883831500492
120,0.5416817485993372
121,0.5546606063473909
122,0.5450763494333625
123,0.5431320968418503
124,0.5488144748947809
125,0.5578854776240723
126,0.5376843962150512
127,0.5369742649081543
128,0.5530402075163161
129,0.5358212656877743
130,0.5395154298358379
131,0.538877991517641
132,0.5544743928863995
133,0.5472024285317526
134,0.5483774814141951
135,0.5403849654116226
136,0.5382014901617491
137,0.5288383440849611
138,0.5329814439000918
139,0.5415961893257266
140,0.5321101810470225
141,0.5610884565126072
142,0.5455196675821796
143,0.5281194546910973
144,0.5382781515223504
145,0.538590611020056
146,0.54189991944264
147,0.5428089741456612
148,0.5359070652347798
149,0.5511317132606482
150,0.5362959348556866
151,0.5439975582622615
152,0.543746704405892
153,0.5416209458805085
154,0.5363513848808454
155,0.5564249128319021
156,0.555548919590586
157,0.5395340168979804
158,0.5438292534078628
159,0.5390530650532678
160,0.541477250751101
161,0.5415890942523014
162,0.5377395728586849
163,0.5376005505733811
164,0.5426683823986537
165,0.5386785983055977
166,0.5553632638282365
167,0.542749905496533
168,0.5446703452352192
169,0.5329642392947552
170,0.5368143728056773
171,0.5509225436702679
172,0.5334997314493152
173,0.5326509878748376
174,0.5344260486170618
175,0.5418441264001695
176,0.552890634843474
177,0.54020095096821
178,0.5394877458440746
179,0.5459810191537254
180,0.5404400719053706
181,0.5428234813662248
182,0.548130703980964
183,0.54915283136805
184,0.5409016807805668
185,0.5321284314099745
186,0.5411492785474027
187,0.5434247487684586
188,0.5296629300776072
189,0.5381284662117558
190,0.5444458212172508
191,0.5439940924734574
192,0.5450768570428326
193,0.5630326186693219
194,0.5408809894898988
195,0.5423067206424953
196,0.5326648992043532
197,0.5483414126746983
198,0.5215302495206304
199,0.5434537801191539
200,0.5435299941244449
201,0.549613580408936
202,0.5566618556974624
203,0.5342691985406997
204,0.5451953754557726
205,0.53579672909982
206,0.5504212992201937
207,0.5328446549302363
208,0.5388570102133392
209,0.5432980143441181
210,0.5367856419317921
211,0.5372213733784569
212,0.5409209232833727
213,0.5418260836896736
214,0.5427497012248395
215,0.5345825230732969
216,0.540543412484046
217,0.5253365426255957
218,0.5405899268784429
219,0.5331005338253838
220,0.5442553840934908
221,0.5413814955275099
222,0.5207953286047621
223,0.5358886845626514
224,0.5477845886476045
225,0.5436410159768474
226,0.5330550975216822
227,0.5468664432006323
228,0.5277113022817476
229,0.5218157831785595
230,0.5393777750442065
231,0.5603548103485305
232,0.5358763470867949
233,0.5637489252574768
234,0.5410645823698849
235,0.554188427568025
236,0.5508039916484888
237,0.5444529631549494
238,0.5496688109017067
239,0.5373836752130337
240,0.5292929299029361
241,0.5452117831197864
242,0.534426388612199
243,0.5486747287808649
244,0.5349074753934117
245,0.5368141270020743
246,0.5613812306360009
247,0.5385909434638647
248,0.5528266753837675
249,0.5438413338236634
250,0.5460361561518827
251,0.5399960483010199
252,0.5426368939809649
253,0.5321280367212826
254,0.5239766760590946
255,0.541382487328255
256,0.5271407739169474
257,0.5399965225761367
258,0.5372879536629842
259,0.5515473132846135
260,0.5243897202176451
261,0.5489136363387741
262,0.5468568029859435
263,0.5248352263259821
264,0.5413417118394154
265,0.5352820007847591
266,0.5304318315840519
267,0.5291595563687707
268,0.5552752670074329
269,0.5362473876850068
270,0.5344257977247658
271,0.5418998194229508
272,0.5409018572781712
273,0.5298503023006184
274,0.5519069211643938
275,0.5507638530466278
276,0.5418203706653785
277,0.5535003836030942
278,0.523293506537665
279,0.5418264499136246
280,0.5378217335954187
281,0.5416221272752139
282,0.5307415274813857
283,0.5429630313289973
284,0.5349079215227008
285,0.5383520461683472
286,0.5387570856849853
287,0.5518151647114916
288,0.5472587986286634
289,0.5321286668051272
290,0.5446149113816257
291,0.5441175436525539
292,0.5595780794519931
293,0.5321099407595024
294,0.5507631890617324
295,0.5505993533954714
296,0.534425925232124
297,0.5492263537364506
298,0.5462989235323704
299,0.5445965326814376
300,0.543285516039668
301,0.5483599302450315
302,0.5291795106004725
303,0.5362405961163561
304,0.5519069205636344
305,0.541235152200581
306,0.5429181640058834
307,0.5363834961764077
308,0.546665330298585
309,0.5465978372285789
310,0.5453637663752634
311,0.538627890414667
312,0.5435850406278622
313,0.5422508814277248
314,0.540901896087613
315,0.5276559296341955
316,0.5450580408792569
317,0.5442639266456951
318,0.5428444966785997
319,0.5469029110412775
320,0.5349394026145713
321,0.5264765095743187
322,0.536740304819984
323,0.5391082311862518
324,0.5361790948240718
325,0.5537227220363411
326,0.5381282970322563
327,0.5367464857622802
328,0.5179295464093735
329,0.5380458610117439
330,0.5348889087826353
331,0.5450698710449767
332,0.538485151367275
333,0.5509683239279336
334,0.5330186545670441
335,0.5414346047242827
336,0.5441352484305724
337,0.5488083870694742
338,0.5465553021211441
339,0.5500532393046141
340,0.5343979896541116
341,0.5432024498535852
342,0.5495801322294287
343,0.5393838248945975
344,0.5319599909191883
345,0.54718711950039
346,0.5525223364992666
347,0.5186112638359444
348,0.5441924271303655
349,0.5460542361599342
350,0.5427497168525025
351,0.5313940505194898
352,0.5422879572903501
353,0.5483598531321201
354,0.5387652225986487
355,0.5392090448582496
356,0.531107094843076
357,0.526264411152519
358,0.5399775634817071
359,0.5485852138639893
360,0.5521323074039965
361,0.539515450469477
362,0.5362778890831017
363,0.5473643130972699
364,0.5453756670860312
365,0.5334999488744285
366,0.5461489391346362
367,0.5345326070955572
368,0.5505015391091168
369,0.5481881658719594
370,0.5456182342921868
371,0.5501288794779958
372,0.5399128055684849
373,0.535201315605158
374,0.5517293440042049
375,0.5534631580410282
376,0.5391078639494435
377,0.537758045248112
378,0.5330826544600302
379,0.5540454120041817
380,0.5353703597864224
381,0.5440001466212844
382,0.5352347895424796
383,0.5411588761851457
384,0.5432305573526782
385,0.5358329409203348
386,0.5220131809125834
387,0.5575127539869156
388,0.542750213042466
389,0.5416297560972013
390,0.546903598532558
391,0.538452848659813
392,0.542361848528062
393,0.5363515061835784
394,0.5380518974785479
395,0.5420496551640702
396,0.5485328323499626
397,0.5427865855659699
398,0.55209949161601
399,0.5451128660729632
400,0.5470774927093555
401,0.5511992545562623
402,0.5307201041765763
403,0.5407521441290323
404,0.5474227321767426
405,0.5349077944783923
406,0.5339262690547057
407,0.5493636196894143
408,0.5483354672664106
409,0.5445500493574459
410,0.5433035381013898
411,0.544820200901561
412,0.5328539391022274
413,0.5368145914756344
414,0.5503304433646891
415,0.5278066169441805
416,0.5458146238537844
417,0.5456115382483637
418,0.5483041320095131
419,0.5352016520591758
420,0.5344218434449085
421,0.5311834576706589
422,0.5372032441257497
423,0.5291975948117131
424,0.5423616885895538
425,0.5363785291473034
426,0.5602261972798712
427,0.5409575923202592
428,0.5311834779450323
429,0.5413639469488722
430,0.5370926795305557
431,0.540957760363544
432,0.5517756199103506
433,0.5243894994377877
434,0.5390532679798932
435,0.5419820371002813
436,0.5503033721836869
437,0.5428240502425299
438,0.5372034591731263
439,0.5362405182501789
440,0.5353522342488499
441,0.5465157944222072
442,0.5526790581388036
443,0.5325058290542098
444,0.5469359815170937
445,0.5532677254241959
446,0.550157677229032
447,0.5339809737326243
448,0.5353218971843052
449,0.5458987108264511
450,0.5455862742388979
451,0.553887229216681
452,0.5296427598001578
453,0.5392034608206094
454,0.5487465058460431
455,0.5367405196946511
456,0.5358148104410044
457,0.5368905236637024
458,0.542361542109007
459,0.5476758631928174
460,0.5420917034562825
461,0.550034768336066
462,0.5385883992196077
463,0.552504369492933
464,0.5427685287246525
465,0.5478132176334136
466,0.5327545232117701
467,0.5437655904863167
468,0.5330355605333934
469,0.5391696368746065
470,0.5452262558464677
471,0.5451321314209253
472,0.5490642466056449
473,0.5361398461461039
474,0.5496684456136809
475,0.533801649071945
476,0.5265716212636711
477,0.5344260012107453
478,0.548435808849281
479,0.5428088850403144
480,0.5418911942095102
481,0.5475870808555708
482,0.5367398021799914
483,0.5421567994171727
484,0.5524485554759851
485,0.5274997198750967
486,0.5447977832558388
487,0.5532628731391104
488,0.5362767902527437
489,0.5449017385173585
490,0.5437470275813032
491,0.5224961264828966
492,0.5299496720251856
493,0.524195786836958
494,0.5333699807313127
495,0.5501295157722321
496,0.5381468589526668
497,0.5486087419650437
498,0.5444450432820677
499,0.5381836701697003
500,0.5391295780361934
501,0.5526125846355272
502,0.537739388463325
503,0.5489177157581265
504,0.5441354259466609
505,0.5339445289264809
506,0.5463879721625954
507,0.5446232299314375
508,0.5322730666394144
509,0.5283706113481709
510,0.5429921681207553
511,0.5434744683943303
512,0.5423068575457992
513,0.5527537078343814
514,0.5431171445612758
515,0.541051563658985
516,0.5468404077747483
517,0.5377396441299247
518,0.5437379328942458
519,0.5408259736860813
520,0.5383292258277376
521,0.5212781152212193
522,0.5459868930233511
523,0.5496686238675422
524,0.5325732628492564
525,0.5498473680169995
526,0.5469283210992034
527,0.5292693748163578
528,0.5492361285044876
529,0.5344446336840396
530,0.5554300136880377
531,0.5340000812463355
532,0.5473947754908977
533,0.5409013862147334
534,0.5325924406410241
535,0.5398279500955402
536,0.5333432738128057
537,0.5443031882409011
538,0.5260885564090946
539,0.5304640102595899
540,0.5531726002029848
541,0.5291975572607949
542,0.5494307626013563
543,0.5445969688338632
544,0.5212600161453329
545,0.549640910575738
546,0.5307198626270457
547,0.5492866970176798
548,0.5405135463176283
549,0.5334235061261831
550,0.5466100784231962
551,0.5424053739183846
552,0.5508793046498901
